PR_Number,PR_Title,Comment,Sentiment,Score
1629,test,"[vc]: #28/8b7xyjqPOJN1jIkhaMY7YW8TQGEYweSUTqNthZMk=:eyJpc01vbm9yZXBvIjp0cnVlLCJ0eXBlIjoiZ2l0aHViIiwicHJvamVjdHMiOlt7Im5hbWUiOiJzY3JlZW5waXBlIiwicm9vdERpcmVjdG9yeSI6ImNvbnRlbnQvZG9jcyIsImluc3BlY3RvclVybCI6Imh0dHBzOi8vdmVyY2VsLmNvbS9sb3VpczAzMDE5NXMtcHJvamVjdHMvc2NyZWVucGlwZS8zR3FEaFpGOUR2NVRFY0p6Z2VERzhUaU01YVBBIiwicHJldmlld1VybCI6IiIsIm5leHRDb21taXRTdGF0dXMiOiJGQUlMRUQiLCJsaXZlRmVlZGJhY2siOnsicmVzb2x2ZWQiOjAsInVucmVzb2x2ZWQiOjAsInRvdGFsIjowLCJsaW5rIjoiIn19XX0=
**The latest updates on your projects**. Learn more about [Vercel for Git ↗︎](https://vercel.link/github-learn-more)

| Name | Status | Preview | Comments | Updated (UTC) |
| :--- | :----- | :------ | :------- | :------ |
| **screenpipe** | ❌ Failed ([Inspect](https://vercel.com/louis030195s-projects/screenpipe/3GqDhZF9Dv5TEcJzgeDG8TiM5aPA)) |  |  | Mar 17, 2025 4:14pm |

",positive,0.5571303963661194
1629,test,"
## 🧪 testing bounty created!

a testing bounty has been created for this PR: [view testing issue](https://github.com/mediar-ai/screenpipe/issues/1632)

testers will be awarded $20 each for providing quality test reports. please check the issue for testing requirements.
",positive,0.49615249037742615
1629,test,"
## 🧪 testing bounty created!

a testing bounty has been created for this PR: [view testing issue](https://github.com/mediar-ai/screenpipe/issues/1633)

testers will be awarded $20 each for providing quality test reports. please check the issue for testing requirements.
",positive,0.5073482394218445
1625,custom port for mcp server,"@divanshu-go is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%2211e579d513c5b7713d8d7b9e99c8fa71b7123cde%22%7D%2C%22id%22%3A%22QmYjNSeonFgrhKQs6y1XX8o5kg9JWpvJpf1t9nFyL3MEmj%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1625%2C%22repo%22%3A%22screenpipe%22%7D).

",positive,0.4875819683074951
1624,fix: disk usage,"Someone is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%226bd0d2f7677f210ddca912ccf8bd1035977a3016%22%7D%2C%22id%22%3A%22QmctmWy5UN6FBztApZd9NFN9kQCoQzBwbwbDLW9fBAusNG%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1624%2C%22repo%22%3A%22screenpipe%22%7D).

",positive,0.4649360179901123
1623,restore: confitmation dialog of resetting pipe,"Someone is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%229270f7dd7faf4b629f73d606a209eb37cf36faab%22%7D%2C%22id%22%3A%22QmS8MmsCfbsEVPUXN3EzQSrzLffzVfr6ec6xkGNKxR4uy5%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1623%2C%22repo%22%3A%22screenpipe%22%7D).

",positive,0.4649668335914612
1623,restore: confitmation dialog of resetting pipe,"/tip $20 @tribhuwan-kumar 

thanks",positive,0.7585695385932922
1623,restore: confitmation dialog of resetting pipe,"🎉🎈 @tribhuwan-kumar has been awarded **$20**! 🎈🎊

- [Share on socials](https://console.algora.io/awards/cm8d7uuth0006jr03c2d1h2c1)
- [Give feedback](https://console.algora.io/claims/cm8d7uuth0006jr03c2d1h2c1)",positive,0.627581000328064
1622,fix: screenpipe cli not working on windows 10 11,"@divanshu-go is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%222dcf9bf3be55b8f4b7216506bd95520c2e0a5254%22%7D%2C%22id%22%3A%22QmNhi5B3tPkTBbsPBxwWzwagGBeMbSFDccTQ5rfwhkL6Ug%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1622%2C%22repo%22%3A%22screenpipe%22%7D).

",positive,0.4881584048271179
1622,fix: screenpipe cli not working on windows 10 11,"@louis030195 

# Before

![image](https://github.com/user-attachments/assets/7a981f28-406e-498e-a0a4-d6683588761d)



# After
![image](https://github.com/user-attachments/assets/3a6f0a1c-db12-47fa-944f-052f5eabf7c6)

",positive,0.42158231139183044
1622,fix: screenpipe cli not working on windows 10 11,"@louis030195 this also solves the problems which you earlier mention
https://github.com/mediar-ai/screenpipe/issues/1034 https://github.com/mediar-ai/screenpipe/issues/794 https://github.com/mediar-ai/screenpipe/issues/943

",negative,0.39346346259117126
1622,fix: screenpipe cli not working on windows 10 11,"```

C:\Users\divan\Downloads\screenpipe-0.2.65-x86_64-pc-windows-msvc\bin>dumpbin /DEPENDENTS screenpipe.exe
Microsoft (R) COFF/PE Dumper Version 14.43.34809.0
Copyright (C) Microsoft Corporation.  All rights reserved.


Dump of file screenpipe.exe

File Type: EXECUTABLE IMAGE

  Image has the following dependencies:

    KERNEL32.DLL
    OLE32.DLL
    SHELL32.DLL
    kernel32.dll
    oleaut32.dll
    api-ms-win-core-synch-l1-2-0.dll
    bcryptprimitives.dll
    ntdll.dll
    user32.dll
    psapi.dll
    version.dll
    gdi32.dll
    dwmapi.dll
    api-ms-win-core-winrt-l1-1-0.dll
    ole32.dll
    ws2_32.dll
    bcrypt.dll
    advapi32.dll
    crypt32.dll
    secur32.dll
    propsys.dll
    shell32.dll
    iphlpapi.dll
    netapi32.dll
    pdh.dll
    powrprof.dll
    onnxruntime.dll


```",positive,0.37246835231781006
1622,fix: screenpipe cli not working on windows 10 11,https://crates.io/crates/ort#shared-library-hell,positive,0.6184908747673035
1622,fix: screenpipe cli not working on windows 10 11,"C:\Users\divan\OneDrive\Pictures\bundle>dumpbin /DEPENDENTS onnxruntime.dll
Microsoft (R) COFF/PE Dumper Version 14.43.34809.0
Copyright (C) Microsoft Corporation.  All rights reserved.


Dump of file onnxruntime.dll

File Type: DLL

  Image has the following dependencies:

    KERNEL32.dll
    MSVCP140.dll
    VCRUNTIME140.dll
    VCRUNTIME140_1.dll
    api-ms-win-crt-runtime-l1-1-0.dll
    api-ms-win-crt-stdio-l1-1-0.dll
    api-ms-win-crt-convert-l1-1-0.dll
    api-ms-win-crt-string-l1-1-0.dll
    api-ms-win-crt-math-l1-1-0.dll
    api-ms-win-crt-heap-l1-1-0.dll
    api-ms-win-crt-filesystem-l1-1-0.dll
    ADVAPI32.dll
    MSVCP140_1.dll
    api-ms-win-crt-time-l1-1-0.dll
    api-ms-win-crt-locale-l1-1-0.dll
    api-ms-win-core-path-l1-1-0.dll
    dbghelp.dll

  Image has the following delay load dependencies:

    DirectML.dll
    d3d12.dll
    dxgi.dll
    dxcore.dll
",positive,0.5858755111694336
1622,fix: screenpipe cli not working on windows 10 11," nice!

what's with 

https://github.com/mediar-ai/screenpipe/blob/22ff009cbc54c1cfe3312c1728e20c0cb44d318b/screenpipe-app-tauri/src-tauri/tauri.windows.conf.json#L22

https://github.com/mediar-ai/screenpipe/blob/22ff009cbc54c1cfe3312c1728e20c0cb44d318b/screenpipe-server/build.rs

https://github.com/mediar-ai/screenpipe/blob/main/screenpipe-server/build.rs

https://github.com/mediar-ai/screenpipe/blob/22ff009cbc54c1cfe3312c1728e20c0cb44d318b/screenpipe-audio/build.rs#L81

im a bit confused 

can we just download the DLL thing in build.rs of CLI and place it in well known dir of windows like /usr/lib equivalent of unix?

so it would work both for app and cli and less code to maintain / spaghetti infra everywhere


",positive,0.8083072900772095
1622,fix: screenpipe cli not working on windows 10 11,"@louis030195 the desktop just bundles everything --> its fine and work

the problem starts when user dont install the desktop 

user installs screenpipe on his windows using install.ps1 
the scripts add the bin to PATH

this PR solves this problem of user having only installed the CLI 
cause earlier CLI didnt package the onnxruntime.dll
which was not present in almost all windows 10 and even in some win11 it was too old",negative,0.681370198726654
1622,fix: screenpipe cli not working on windows 10 11,"the ort crate itself suggest this solution of packaging that DLL with it 
https://crates.io/crates/ort#shared-library-hell",positive,0.46803221106529236
1622,fix: screenpipe cli not working on windows 10 11,/tip $80 @divanshu-go ,positive,0.5617214441299438
1622,fix: screenpipe cli not working on windows 10 11,"🎉🎈 @divanshu-go has been awarded **$80**! 🎈🎊

- [Share on socials](https://console.algora.io/awards/cm8d9hjfc0006jj03x2kz0p98)
- [Give feedback](https://console.algora.io/claims/cm8d9hjfc0006jj03x2kz0p98)",positive,0.615709662437439
1622,fix: screenpipe cli not working on windows 10 11,"

<img width=""662"" alt=""image"" src=""https://github.com/user-attachments/assets/7abaa16b-a3df-48e7-af19-cc7f0ed97c40"" />



@divanshu-go ",positive,0.5374864339828491
1621,fix: native look on windows,"Someone is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%229de51890b7802a321bc466516721f9487f4c4679%22%7D%2C%22id%22%3A%22QmaSkLrLPCTQe2qgRm8q2tUnHwb3nRuU2oGbHCsjJqju4K%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1621%2C%22repo%22%3A%22screenpipe%22%7D).

",positive,0.4719524681568146
1621,fix: native look on windows,"@louis030195 

do you mind if we disable the right click? we can use keyboard shortcut to open console!!",negative,0.4349992871284485
1621,fix: native look on windows,"nice

yeah i think we could remove right click but sometimes there are issue which required reload (esp in dev mode) and idk the shortcut to reload (cmd r does not seem to work)",positive,0.6718119978904724
1621,fix: native look on windows,"> nice
> 
> yeah i think we could remove right click but sometimes there are issue which required reload (esp in dev mode) and idk the shortcut to reload (cmd r does not seem to work)

what about removing right click in production?

or maybe we could implement something else later?",positive,0.6182577013969421
1616,fix: `test-linux` now work on github codespaces,"@divanshu-go is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%22316b7e49ea6c4a4a9f5cfe4866e644a4f732bb73%22%7D%2C%22id%22%3A%22QmdtiLzun673tzwmRYkXM7meJdd3YEXFLD9cLsUTmAzZNE%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1616%2C%22repo%22%3A%22screenpipe%22%7D).

",positive,0.4751967787742615
1616,fix: `test-linux` now work on github codespaces,"hey! thanks for the contribution. would you mind adding more details about: - what problem you're trying to solve - why this change is needed - any relevant context or screenshots
this helps us review and merge faster! 🚀
",positive,0.9217491149902344
1615,also capture windows having no pid,"@divanshu-go is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%22f27f0335f70470b7b81e1c6e20fda26a54bf4ed0%22%7D%2C%22id%22%3A%22QmeJ3aFRtsFZW3hqb6YgUHHfwnqR4VwjA5A1P6q3WPgBot%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1615%2C%22repo%22%3A%22screenpipe%22%7D).

",positive,0.48295119404792786
1614,fix: search filter generator not working,"Someone is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%22291f350b41c134b5c103106b1a7791309a6605ff%22%7D%2C%22id%22%3A%22QmQj3NUCeUxar4PQircPrQjmdxNx5vKqjcHNs4KaCdYE5s%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1614%2C%22repo%22%3A%22screenpipe%22%7D).

",positive,0.4773748815059662
1614,fix: search filter generator not working,"hey! thanks for the contribution. would you mind adding more details about: - what problem you're trying to solve - why this change is needed - any relevant context or screenshots
this helps us review and merge faster! 🚀
",positive,0.9217491149902344
1614,fix: search filter generator not working,"/tip $50 @shaik-zeeshan 

thx!",positive,0.5769245624542236
1614,fix: search filter generator not working,"🎉🎈 @shaik-zeeshan has been awarded **$50**! 🎈🎊

- [Share on socials](https://console.algora.io/awards/cm8a8gdci0006ld03f2e383iw)
- [Give feedback](https://console.algora.io/claims/cm8a8gdci0006ld03f2e383iw)",positive,0.6467298269271851
1613,feat: tray icon for light and dark mode,"@divanshu-go is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%2249e57e46fd158db274d678a671383c6da950f3cf%22%7D%2C%22id%22%3A%22QmY6Ma4gmZDUV2GSWqxSDGgkg9X9pHJ9evfmgqAEnpdCro%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1613%2C%22repo%22%3A%22screenpipe%22%7D).

",positive,0.4765404462814331
1613,feat: tray icon for light and dark mode,"/tip $50 @divanshu-go 

nice!


https://github.com/user-attachments/assets/460e6bd4-5880-4c24-ac51-70541817c504


seems no difference on macos (whcih bar is always black background)


",positive,0.8451224565505981
1613,feat: tray icon for light and dark mode,"🎉🎈 @divanshu-go has been awarded **$50**! 🎈🎊

- [Share on socials](https://console.algora.io/awards/cm8a8qhxy0004l503cfvc659a)
- [Give feedback](https://console.algora.io/claims/cm8a8qhxy0004l503cfvc659a)",positive,0.6467084288597107
1613,feat: tray icon for light and dark mode,"@louis030195 macos uses template images 

https://developer.apple.com/documentation/appkit/nsimage/istemplate?language=objc",positive,0.45804736018180847
1613,feat: tray icon for light and dark mode,https://v2.tauri.app/reference/javascript/api/namespacetray/#seticonastemplate,positive,0.5647578239440918
1612,fix linux build,"@divanshu-go is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%221c9167471cb1e6a42a31fa79eed804a9655f307a%22%7D%2C%22id%22%3A%22QmNc4MfQxg4xSG9WiANTQtMcx1XEL7noGDrdHdA6onjtBg%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1612%2C%22repo%22%3A%22screenpipe%22%7D).

",positive,0.4795713722705841
1612,fix linux build,"<img width=""1512"" alt=""Screenshot 2025-03-15 at 6 28 34 AM"" src=""https://github.com/user-attachments/assets/4d911f04-6736-4659-bc2f-8a819dfb1b57"" />

https://github.com/mediar-ai/screenpipe/actions/runs/13864835116/job/38801536271

",positive,0.4549136757850647
1612,fix linux build,thats whyn i did this ,negative,0.44552379846572876
1612,fix linux build,"Old logs also had these errors but it did completed the process of capturing that window but the new code doesn't share the same execution
",negative,0.595272421836853
1609,fix: search pipe ai not working,"Someone is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%2208de6a4863a8528ac7fadcef6eb23e3bb66610af%22%7D%2C%22id%22%3A%22QmSBkeVDNNinKzsyLBNFUEHJYyqN452dqh64S7Soap5pw4%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1609%2C%22repo%22%3A%22screenpipe%22%7D).

",positive,0.4767296314239502
1609,fix: search pipe ai not working,"regarding ai preset, i noticed issues sometimes listing models from screenpipe cloud or openai, not sure it's still happening ",negative,0.46368300914764404
1609,fix: search pipe ai not working,"what kind of issues?

models don't show up?
models that show up are incorrect?",negative,0.5262606739997864
1604,fix pipe store issues,"Someone is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%22bc56ce8e84ec5916b8bcfe65bf05dc8bfb30a7dd%22%7D%2C%22id%22%3A%22QmbdfpxvJLJ3qiNxFgULSmtSK5ytjaWwNeS6vHqGxYvS6A%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1604%2C%22repo%22%3A%22screenpipe%22%7D).

",positive,0.46847930550575256
1604,fix pipe store issues,thx,positive,0.4340766668319702
1598,improve pipe update functionality and ux,"Someone is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%22fe6da750ed8f5c5391b0006929b685ec58dbf6ae%22%7D%2C%22id%22%3A%22QmdibbSqdHQLtZxUSziss9kLr6d1xd3WchNdjVWnNmYbKn%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1598%2C%22repo%22%3A%22screenpipe%22%7D).

",positive,0.472002238035202
1598,improve pipe update functionality and ux,@louis030195 fixed the bad merge,negative,0.6846513152122498
1598,improve pipe update functionality and ux,"whats the behaviour for side loaded pipes?

for example i install pipe `foo` from `https://bar.com/foo`, and they push new code, would it download again?



same for local, say i have `/tmp/foo` folder and say i change code or delete the folder, what happen? 



",negative,0.5601568818092346
1598,improve pipe update functionality and ux,"> for example i install pipe `foo` from `https://bar.com/foo`, and they push new code, would it download again?
> 
> same for local, say i have `/tmp/foo` folder and say i change code or delete the folder, what happen?

I don't think we are keeping track of changes in side loaded pipe to know if there is update for them. but you can manually update/refresh them in selected pipe dialog

this just checks for the pipes in the store. not in side loaded pipes",neutral,0.41314026713371277
1598,improve pipe update functionality and ux,make sense,neutral,0.42431512475013733
1598,improve pipe update functionality and ux,/approve,positive,0.7245872616767883
1598,improve pipe update functionality and ux,Could not find a claim that corresponds to the PR. Please add the `/claim` snippet to the PR body first.,neutral,0.47506529092788696
1598,improve pipe update functionality and ux,@louis030195 there is no bounty related to this issue,neutral,0.5658661723136902
1598,improve pipe update functionality and ux,"/tip $100 @shaik-zeeshan 

thanks


btw i noticed search bar does not work anymore in pipe store :/ ",positive,0.49598488211631775
1598,improve pipe update functionality and ux,"🎉🎈 @shaik-zeeshan has been awarded **$100**! 🎈🎊

- [Share on socials](https://console.algora.io/awards/cm891jase0002l503p8srptuv)
- [Give feedback](https://console.algora.io/claims/cm891jase0002l503p8srptuv)",positive,0.6924905180931091
1598,improve pipe update functionality and ux,"<img width=""357"" alt=""image"" src=""https://github.com/user-attachments/assets/65695b22-d807-41fb-bbc7-e28a7d6b0f36"" />

run forever",positive,0.4995180368423462
1598,improve pipe update functionality and ux,"<img width=""512"" alt=""image"" src=""https://github.com/user-attachments/assets/3739b323-9be8-4542-b9c8-eaf584028af3"" />

i had to purge pipe recently ",positive,0.41582050919532776
1598,improve pipe update functionality and ux,maybe edge case no pipe has not been covered?,negative,0.3625972270965576
1597,Add vcredist setup to CONTRIBUTING.md,"@divanshu-go is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%222c0192ce17b6a4f0f3fbda7fc9455c91d85ba794%22%7D%2C%22id%22%3A%22QmYsNBcr39evLgbFNRzbt9tnHUBw4NRHqDL7WHpjoYDkQm%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1597%2C%22repo%22%3A%22screenpipe%22%7D).

",positive,0.47784772515296936
1597,Add vcredist setup to CONTRIBUTING.md,"hey! thanks for the contribution. would you mind adding more details about: - what problem you're trying to solve - why this change is needed - any relevant context or screenshots
this helps us review and merge faster! 🚀
",positive,0.9217491149902344
1596,fix build And windows integration test,"@divanshu-go is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%220bc2053766aa181ea363578babbea08542b2fa1d%22%7D%2C%22id%22%3A%22QmT9M7qeEhkhjbPtdT9N9jjRRPNtANvVnZMuPu4Bs8SGTw%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1596%2C%22repo%22%3A%22screenpipe%22%7D).

",positive,0.480655312538147
1596,fix build And windows integration test,"hey! thanks for the contribution. would you mind adding more details about: - what problem you're trying to solve - why this change is needed - any relevant context or screenshots
this helps us review and merge faster! 🚀
",positive,0.9217491149902344
1596,fix build And windows integration test,there was still issue after this with some deps ,negative,0.4610537886619568
1596,fix build And windows integration test,"```
louisbeaumont@brainlouis030195com-mbp:~/Documents/screenpipe$ cargo build --features metal --release
warning: patch for `hf-hub` uses the features mechanism. default-features and features will not take effect because the patch dependency does not support this mechanism
    Updating git repository `https://github.com/huggingface/candle.git`
    Updating crates.io index
error: failed to select a version for `half`.
    ... required by package `ort v2.0.0-rc.6`
    ... which satisfies dependency `ort = ""=2.0.0-rc.6""` (locked to 2.0.0-rc.6) of package `screenpipe-audio v0.2.63 (/Users/louisbeaumont/Documents/screenpipe/screenpipe-audio)`
    ... which satisfies path dependency `screenpipe-audio` (locked to 0.2.63) of package `screenpipe-server v0.2.63 (/Users/louisbeaumont/Documents/screenpipe/screenpipe-server)`
versions that meet the requirements `^2.1` (locked to 2.4.1) are: 2.4.1

all possible versions conflict with previously selected packages.

  previously selected package `half v2.5.0`
    ... which satisfies dependency `half = ""^2.5.0""` of package `candle-core v0.8.3 (https://github.com/huggingface/candle.git?rev=c930ab7e1a234f02a0f49350bf38f03f45e53757#c930ab7e)`
    ... which satisfies git dependency `candle` of package `screenpipe-server v0.2.63 (/Users/louisbeaumont/Documents/screenpipe/screenpipe-server)`

failed to select a version for `half` which could resolve this conflict
```

build succeed in CI/CD but fails local ",negative,0.6592114567756653
1596,fix build And windows integration test,"@louis030195 can you do cargo clean 
and try doing a clean build after a git pull from main",positive,0.46154123544692993
1596,fix build And windows integration test,"<img width=""1512"" alt=""Screenshot 2025-03-14 at 11 09 34 AM"" src=""https://github.com/user-attachments/assets/83ad8669-8907-4cb4-ae7f-d779abb53c4d"" />
",positive,0.46436649560928345
1595,Example pipe logs,"@m13v is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%224efb1c57fe8095235accb4894400c4201994744d%22%7D%2C%22id%22%3A%22QmXL2GGnpVXSUH5BRYKTPPpbJ4NcaBNysCAkftdLCv8DAi%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1595%2C%22repo%22%3A%22screenpipe%22%7D).

",positive,0.48478561639785767
1592,make screenpipe run on Windows 10,"hey! thanks for the contribution. would you mind adding more details about: - what problem you're trying to solve - why this change is needed - any relevant context or screenshots
this helps us review and merge faster! 🚀
",positive,0.9217491149902344
1592,make screenpipe run on Windows 10,"@divanshu-go is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%2247c405df94ccf2e20628cec9350f8940bd32e683%22%7D%2C%22id%22%3A%22QmU6F8rnGkKqTmLCUuD3qS3vPPnXqXCZbho4vpsuSNfYEd%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1592%2C%22repo%22%3A%22screenpipe%22%7D).

",positive,0.47038573026657104
1592,make screenpipe run on Windows 10,"so u mean if we build from windows 11 it wont work on w10? and if built on 10 it will work on 11?

what about this issue #1034 #794 #943 which is still not solved i believe

cc @tribhuwan-kumar thoughts?",negative,0.5514912605285645
1592,make screenpipe run on Windows 10,"@louis030195 exactly
the thing is github runners use Windows server 2022 (`windows-latest`) which is equivalent to insiders builds of window10
while these build works perfectly on window 11 and insider builds of win10 

they dont get to work on normal win10 and some win11

therefore I chose windows-2019 which has a older build but work perfectly on win10 and win11 ",positive,0.6451305747032166
1592,make screenpipe run on Windows 10,"our self hosted runner is windows 11 pro

does the build will work on all machine then? ",negative,0.38437068462371826
1592,make screenpipe run on Windows 10,"building on window 10 or if we use `windows-2019` from github hosted runners
then it would work on both window 10 and 11  (pro , home, etc)",positive,0.434719979763031
1592,make screenpipe run on Windows 10,"okay

then can you remove the self hosted part altogther (which will make this github action much easier to read) and just use github runner one ",positive,0.5345016717910767
1592,make screenpipe run on Windows 10,@louis030195 can you check if everything is alright !,positive,0.49048298597335815
1592,make screenpipe run on Windows 10,"> so u mean if we build from windows 11 it wont work on w10? and if built on 10 it will work on 11?
> 
> what about this issue #1034 #794 #943 which is still not solved i believe
> 
> cc @tribhuwan-kumar thoughts?

maybe building in windows 2019 won't cause too much different bugs, like these https://github.com/mediar-ai/screenpipe/issues/1034 https://github.com/mediar-ai/screenpipe/issues/794 https://github.com/mediar-ai/screenpipe/issues/943. also it'd be widely compatible
",neutral,0.3671254813671112
1592,make screenpipe run on Windows 10,"okay i'll try, feel like it's not going to work like this ",negative,0.5194026231765747
1591,make sure user know that ffmpeg is being downloaded and do not re-install bun,"@divanshu-go is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%22d96d5861046637edc70d5cb7ed83d43bbfbea945%22%7D%2C%22id%22%3A%22QmYLCb6ceEkwenj5A11aUyt8ZhiajTEH6UFdBrFgcG6rMW%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1591%2C%22repo%22%3A%22screenpipe%22%7D).

",positive,0.4834372401237488
1591,make sure user know that ffmpeg is being downloaded and do not re-install bun,"it'd be better if there is an self uninstallation thing, maybe in script or in bin

@louis030195 ",positive,0.4831295907497406
1591,make sure user know that ffmpeg is being downloaded and do not re-install bun,"@tribhuwan-kumar can you explain what are you saying
is it related to this PR
can you suggest changes",negative,0.4551509618759155
1591,make sure user know that ffmpeg is being downloaded and do not re-install bun,"```rust
rustup self uninstall
```
something like this!
its not related to this pr, we can implement it in another pr
if @louis030195 wants to",negative,0.48153382539749146
1591,make sure user know that ffmpeg is being downloaded and do not re-install bun,"@tribhuwan-kumar then you should create a new issue or WIP PR for it 
I will be happy to contribute !",positive,0.9099096655845642
1591,make sure user know that ffmpeg is being downloaded and do not re-install bun,"btw ffmpeg should not be installed in powershell thing

we install in rust already

https://github.com/mediar-ai/screenpipe/blob/main/screenpipe-core/src/ffmpeg.rs",negative,0.47857674956321716
1591,make sure user know that ffmpeg is being downloaded and do not re-install bun,"@louis030195 the version that rust code would install the version the winget will install is same which is the `essentials release`

the thing users would not wait until rust code use some internal process to install it 
also you used debug logs at there when it installs ffmpeg using rust
so users wont know it unless they pass --debug

secondly the desktop app also run screenpipe at its backend thus it will try to install ffmpeg and will also take too much time

neverthless its up to you ",positive,0.4449538290500641
