PR_Number,PR_Title,Comment,Sentiment,Score
1641,fix: ship with ffmpeg,"> Also, an important note... went back into the vm and did a ""which ffmpeg, but figured I should maybe double check to see if if there was a binary in `~/.local/bin/`and indeed there is an ffmpeg (that's been downloaded?) there....

the ffmpeg you're seeing in `~/.local/bin` is downloaded by ffmpeg sidecar, which isn't supposed to do.
please ensure you've correctly build by merging this pr

```bash
git remote add upstream git@github.com:mediar-ai/screenpipe.git             #assuming you've ssh setup
git fetch upstream
git fetch upstream pull/1641/head:test-1641                                 #fetch this pr
git checkout test-1641                                                      #checkout the pr branch
git merge upstream/main                                                     #merge it with latest screenpipe
```

the other way you can ensure is your local branch should include the change of this pr

@lessuselesss ",NEGATIVE,0.9972960352897644
1636,setup tests for Tauri app,"[vc]: #YxnFGWKRPHRWib4tZpH55xLT9REs/zmHZzDl44NYNKk=:eyJpc01vbm9yZXBvIjp0cnVlLCJ0eXBlIjoiZ2l0aHViIiwicHJvamVjdHMiOlt7Im5hbWUiOiJzY3JlZW5waXBlIiwibGl2ZUZlZWRiYWNrIjp7InJlc29sdmVkIjowLCJ1bnJlc29sdmVkIjowLCJ0b3RhbCI6MCwibGluayI6InNjcmVlbnBpcGUtZ2l0LXVpLXRlc3RzLWxvdWlzMDMwMTk1cy1wcm9qZWN0cy52ZXJjZWwuYXBwIn0sImluc3BlY3RvclVybCI6Imh0dHBzOi8vdmVyY2VsLmNvbS9sb3VpczAzMDE5NXMtcHJvamVjdHMvc2NyZWVucGlwZS81anBrZHNablQxM01rdTk5S3ljaENTSmRxQzN4IiwicHJldmlld1VybCI6InNjcmVlbnBpcGUtZ2l0LXVpLXRlc3RzLWxvdWlzMDMwMTk1cy1wcm9qZWN0cy52ZXJjZWwuYXBwIiwibmV4dENvbW1pdFN0YXR1cyI6IkRFUExPWUVEIn1dfQ==
**The latest updates on your projects**. Learn more about [Vercel for Git ↗︎](https://vercel.link/github-learn-more)

| Name | Status | Preview | Comments | Updated (UTC) |
| :--- | :----- | :------ | :------- | :------ |
| **screenpipe** | ✅ Ready ([Inspect](https://vercel.com/louis030195s-projects/screenpipe/5jpkdsZnT13Mku99KychCSJdqC3x)) | [Visit Preview](https://screenpipe-git-ui-tests-louis030195s-projects.vercel.app) | 💬 [**Add feedback**](https://vercel.live/open-feedback/screenpipe-git-ui-tests-louis030195s-projects.vercel.app?via=pr-comment-feedback-link) | Mar 17, 2025 11:26pm |

",NEGATIVE,0.9934432506561279
1634,feat: make disconnected devices list live duration of program,"@EzraEllette is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%22864f099db8dab7676a8a3be3577da6ac084ca56a%22%7D%2C%22id%22%3A%22QmeoSPhYV6JcwfNoCjBVosofXTezCySMfrMutRUSvpd285%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1634%2C%22repo%22%3A%22screenpipe%22%7D).

",NEGATIVE,0.9979338645935059
1634,feat: make disconnected devices list live duration of program,"
## 🧪 testing bounty created!

a testing bounty has been created for this PR: [view testing issue](https://github.com/mediar-ai/screenpipe/issues/1635)

testers will be awarded $20 each for providing quality test reports. please check the issue for testing requirements.
",NEGATIVE,0.9953552484512329
1634,feat: make disconnected devices list live duration of program,i'd prefer having a way to reproduce first ,NEGATIVE,0.9283384084701538
1634,feat: make disconnected devices list live duration of program,"reproduce by putting the computer to sleep. wait like 5 minutes or so then open the computer again

this didn't fix the issue",NEGATIVE,0.9996885061264038
1629,test,"[vc]: #28/8b7xyjqPOJN1jIkhaMY7YW8TQGEYweSUTqNthZMk=:eyJpc01vbm9yZXBvIjp0cnVlLCJ0eXBlIjoiZ2l0aHViIiwicHJvamVjdHMiOlt7Im5hbWUiOiJzY3JlZW5waXBlIiwicm9vdERpcmVjdG9yeSI6ImNvbnRlbnQvZG9jcyIsImluc3BlY3RvclVybCI6Imh0dHBzOi8vdmVyY2VsLmNvbS9sb3VpczAzMDE5NXMtcHJvamVjdHMvc2NyZWVucGlwZS8zR3FEaFpGOUR2NVRFY0p6Z2VERzhUaU01YVBBIiwicHJldmlld1VybCI6IiIsIm5leHRDb21taXRTdGF0dXMiOiJGQUlMRUQiLCJsaXZlRmVlZGJhY2siOnsicmVzb2x2ZWQiOjAsInVucmVzb2x2ZWQiOjAsInRvdGFsIjowLCJsaW5rIjoiIn19XX0=
**The latest updates on your projects**. Learn more about [Vercel for Git ↗︎](https://vercel.link/github-learn-more)

| Name | Status | Preview | Comments | Updated (UTC) |
| :--- | :----- | :------ | :------- | :------ |
| **screenpipe** | ❌ Failed ([Inspect](https://vercel.com/louis030195s-projects/screenpipe/3GqDhZF9Dv5TEcJzgeDG8TiM5aPA)) |  |  | Mar 17, 2025 4:14pm |

",NEGATIVE,0.5745312571525574
1629,test,"
## 🧪 testing bounty created!

a testing bounty has been created for this PR: [view testing issue](https://github.com/mediar-ai/screenpipe/issues/1632)

testers will be awarded $20 each for providing quality test reports. please check the issue for testing requirements.
",NEGATIVE,0.995292067527771
1629,test,"
## 🧪 testing bounty created!

a testing bounty has been created for this PR: [view testing issue](https://github.com/mediar-ai/screenpipe/issues/1633)

testers will be awarded $20 each for providing quality test reports. please check the issue for testing requirements.
",NEGATIVE,0.994778037071228
1625,custom port for mcp server,"@divanshu-go is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%2211e579d513c5b7713d8d7b9e99c8fa71b7123cde%22%7D%2C%22id%22%3A%22QmYjNSeonFgrhKQs6y1XX8o5kg9JWpvJpf1t9nFyL3MEmj%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1625%2C%22repo%22%3A%22screenpipe%22%7D).

",NEGATIVE,0.9977965354919434
1624,fix: disk usage,"Someone is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%226bd0d2f7677f210ddca912ccf8bd1035977a3016%22%7D%2C%22id%22%3A%22QmctmWy5UN6FBztApZd9NFN9kQCoQzBwbwbDLW9fBAusNG%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1624%2C%22repo%22%3A%22screenpipe%22%7D).

",NEGATIVE,0.9972284436225891
1623,restore: confitmation dialog of resetting pipe,"Someone is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%229270f7dd7faf4b629f73d606a209eb37cf36faab%22%7D%2C%22id%22%3A%22QmS8MmsCfbsEVPUXN3EzQSrzLffzVfr6ec6xkGNKxR4uy5%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1623%2C%22repo%22%3A%22screenpipe%22%7D).

",NEGATIVE,0.9971151351928711
1623,restore: confitmation dialog of resetting pipe,"/tip $20 @tribhuwan-kumar 

thanks",POSITIVE,0.9984555244445801
1623,restore: confitmation dialog of resetting pipe,"🎉🎈 @tribhuwan-kumar has been awarded **$20**! 🎈🎊

- [Share on socials](https://console.algora.io/awards/cm8d7uuth0006jr03c2d1h2c1)
- [Give feedback](https://console.algora.io/claims/cm8d7uuth0006jr03c2d1h2c1)",NEGATIVE,0.5268601775169373
1622,fix: screenpipe cli not working on windows 10 11,"@divanshu-go is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%222dcf9bf3be55b8f4b7216506bd95520c2e0a5254%22%7D%2C%22id%22%3A%22QmNhi5B3tPkTBbsPBxwWzwagGBeMbSFDccTQ5rfwhkL6Ug%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1622%2C%22repo%22%3A%22screenpipe%22%7D).

",NEGATIVE,0.997763991355896
1622,fix: screenpipe cli not working on windows 10 11,"@louis030195 

# Before

![image](https://github.com/user-attachments/assets/7a981f28-406e-498e-a0a4-d6683588761d)



# After
![image](https://github.com/user-attachments/assets/3a6f0a1c-db12-47fa-944f-052f5eabf7c6)

",NEGATIVE,0.9969393014907837
1622,fix: screenpipe cli not working on windows 10 11,"@louis030195 this also solves the problems which you earlier mention
https://github.com/mediar-ai/screenpipe/issues/1034 https://github.com/mediar-ai/screenpipe/issues/794 https://github.com/mediar-ai/screenpipe/issues/943

",NEGATIVE,0.9130068421363831
1622,fix: screenpipe cli not working on windows 10 11,"```

C:\Users\divan\Downloads\screenpipe-0.2.65-x86_64-pc-windows-msvc\bin>dumpbin /DEPENDENTS screenpipe.exe
Microsoft (R) COFF/PE Dumper Version 14.43.34809.0
Copyright (C) Microsoft Corporation.  All rights reserved.


Dump of file screenpipe.exe

File Type: EXECUTABLE IMAGE

  Image has the following dependencies:

    KERNEL32.DLL
    OLE32.DLL
    SHELL32.DLL
    kernel32.dll
    oleaut32.dll
    api-ms-win-core-synch-l1-2-0.dll
    bcryptprimitives.dll
    ntdll.dll
    user32.dll
    psapi.dll
    version.dll
    gdi32.dll
    dwmapi.dll
    api-ms-win-core-winrt-l1-1-0.dll
    ole32.dll
    ws2_32.dll
    bcrypt.dll
    advapi32.dll
    crypt32.dll
    secur32.dll
    propsys.dll
    shell32.dll
    iphlpapi.dll
    netapi32.dll
    pdh.dll
    powrprof.dll
    onnxruntime.dll


```",NEGATIVE,0.998875081539154
1622,fix: screenpipe cli not working on windows 10 11,https://crates.io/crates/ort#shared-library-hell,NEGATIVE,0.9989885687828064
1622,fix: screenpipe cli not working on windows 10 11,"C:\Users\divan\OneDrive\Pictures\bundle>dumpbin /DEPENDENTS onnxruntime.dll
Microsoft (R) COFF/PE Dumper Version 14.43.34809.0
Copyright (C) Microsoft Corporation.  All rights reserved.


Dump of file onnxruntime.dll

File Type: DLL

  Image has the following dependencies:

    KERNEL32.dll
    MSVCP140.dll
    VCRUNTIME140.dll
    VCRUNTIME140_1.dll
    api-ms-win-crt-runtime-l1-1-0.dll
    api-ms-win-crt-stdio-l1-1-0.dll
    api-ms-win-crt-convert-l1-1-0.dll
    api-ms-win-crt-string-l1-1-0.dll
    api-ms-win-crt-math-l1-1-0.dll
    api-ms-win-crt-heap-l1-1-0.dll
    api-ms-win-crt-filesystem-l1-1-0.dll
    ADVAPI32.dll
    MSVCP140_1.dll
    api-ms-win-crt-time-l1-1-0.dll
    api-ms-win-crt-locale-l1-1-0.dll
    api-ms-win-core-path-l1-1-0.dll
    dbghelp.dll

  Image has the following delay load dependencies:

    DirectML.dll
    d3d12.dll
    dxgi.dll
    dxcore.dll
",NEGATIVE,0.9985578656196594
1622,fix: screenpipe cli not working on windows 10 11," nice!

what's with 

https://github.com/mediar-ai/screenpipe/blob/22ff009cbc54c1cfe3312c1728e20c0cb44d318b/screenpipe-app-tauri/src-tauri/tauri.windows.conf.json#L22

https://github.com/mediar-ai/screenpipe/blob/22ff009cbc54c1cfe3312c1728e20c0cb44d318b/screenpipe-server/build.rs

https://github.com/mediar-ai/screenpipe/blob/main/screenpipe-server/build.rs

https://github.com/mediar-ai/screenpipe/blob/22ff009cbc54c1cfe3312c1728e20c0cb44d318b/screenpipe-audio/build.rs#L81

im a bit confused 

can we just download the DLL thing in build.rs of CLI and place it in well known dir of windows like /usr/lib equivalent of unix?

so it would work both for app and cli and less code to maintain / spaghetti infra everywhere


",NEGATIVE,0.9936918020248413
1622,fix: screenpipe cli not working on windows 10 11,"@louis030195 the desktop just bundles everything --> its fine and work

the problem starts when user dont install the desktop 

user installs screenpipe on his windows using install.ps1 
the scripts add the bin to PATH

this PR solves this problem of user having only installed the CLI 
cause earlier CLI didnt package the onnxruntime.dll
which was not present in almost all windows 10 and even in some win11 it was too old",NEGATIVE,0.9981130361557007
1622,fix: screenpipe cli not working on windows 10 11,"the ort crate itself suggest this solution of packaging that DLL with it 
https://crates.io/crates/ort#shared-library-hell",NEGATIVE,0.9991289973258972
1622,fix: screenpipe cli not working on windows 10 11,/tip $80 @divanshu-go ,NEGATIVE,0.9741315245628357
1622,fix: screenpipe cli not working on windows 10 11,"🎉🎈 @divanshu-go has been awarded **$80**! 🎈🎊

- [Share on socials](https://console.algora.io/awards/cm8d9hjfc0006jj03x2kz0p98)
- [Give feedback](https://console.algora.io/claims/cm8d9hjfc0006jj03x2kz0p98)",NEGATIVE,0.644209623336792
1622,fix: screenpipe cli not working on windows 10 11,"

<img width=""662"" alt=""image"" src=""https://github.com/user-attachments/assets/7abaa16b-a3df-48e7-af19-cc7f0ed97c40"" />



@divanshu-go ",NEGATIVE,0.9906108975410461
1621,fix: native look on windows,"Someone is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%229de51890b7802a321bc466516721f9487f4c4679%22%7D%2C%22id%22%3A%22QmaSkLrLPCTQe2qgRm8q2tUnHwb3nRuU2oGbHCsjJqju4K%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1621%2C%22repo%22%3A%22screenpipe%22%7D).

",NEGATIVE,0.997334897518158
1621,fix: native look on windows,"@louis030195 

do you mind if we disable the right click? we can use keyboard shortcut to open console!!",NEGATIVE,0.9836819767951965
1621,fix: native look on windows,"nice

yeah i think we could remove right click but sometimes there are issue which required reload (esp in dev mode) and idk the shortcut to reload (cmd r does not seem to work)",NEGATIVE,0.9992161989212036
1621,fix: native look on windows,"> nice
> 
> yeah i think we could remove right click but sometimes there are issue which required reload (esp in dev mode) and idk the shortcut to reload (cmd r does not seem to work)

what about removing right click in production?

or maybe we could implement something else later?",NEGATIVE,0.9983918070793152
1616,fix: `test-linux` now work on github codespaces,"@divanshu-go is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%22316b7e49ea6c4a4a9f5cfe4866e644a4f732bb73%22%7D%2C%22id%22%3A%22QmdtiLzun673tzwmRYkXM7meJdd3YEXFLD9cLsUTmAzZNE%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1616%2C%22repo%22%3A%22screenpipe%22%7D).

",NEGATIVE,0.997734785079956
1616,fix: `test-linux` now work on github codespaces,"hey! thanks for the contribution. would you mind adding more details about: - what problem you're trying to solve - why this change is needed - any relevant context or screenshots
this helps us review and merge faster! 🚀
",POSITIVE,0.9973158240318298
1615,also capture windows having no pid,"@divanshu-go is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%22f27f0335f70470b7b81e1c6e20fda26a54bf4ed0%22%7D%2C%22id%22%3A%22QmeJ3aFRtsFZW3hqb6YgUHHfwnqR4VwjA5A1P6q3WPgBot%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1615%2C%22repo%22%3A%22screenpipe%22%7D).

",NEGATIVE,0.997651994228363
1614,fix: search filter generator not working,"Someone is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%22291f350b41c134b5c103106b1a7791309a6605ff%22%7D%2C%22id%22%3A%22QmQj3NUCeUxar4PQircPrQjmdxNx5vKqjcHNs4KaCdYE5s%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1614%2C%22repo%22%3A%22screenpipe%22%7D).

",NEGATIVE,0.997150719165802
1614,fix: search filter generator not working,"hey! thanks for the contribution. would you mind adding more details about: - what problem you're trying to solve - why this change is needed - any relevant context or screenshots
this helps us review and merge faster! 🚀
",POSITIVE,0.9973158240318298
1614,fix: search filter generator not working,"/tip $50 @shaik-zeeshan 

thx!",NEGATIVE,0.9480207562446594
1614,fix: search filter generator not working,"🎉🎈 @shaik-zeeshan has been awarded **$50**! 🎈🎊

- [Share on socials](https://console.algora.io/awards/cm8a8gdci0006ld03f2e383iw)
- [Give feedback](https://console.algora.io/claims/cm8a8gdci0006ld03f2e383iw)",POSITIVE,0.5185489654541016
1613,feat: tray icon for light and dark mode,"@divanshu-go is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%2249e57e46fd158db274d678a671383c6da950f3cf%22%7D%2C%22id%22%3A%22QmY6Ma4gmZDUV2GSWqxSDGgkg9X9pHJ9evfmgqAEnpdCro%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1613%2C%22repo%22%3A%22screenpipe%22%7D).

",NEGATIVE,0.9978073239326477
1613,feat: tray icon for light and dark mode,"/tip $50 @divanshu-go 

nice!


https://github.com/user-attachments/assets/460e6bd4-5880-4c24-ac51-70541817c504


seems no difference on macos (whcih bar is always black background)


",NEGATIVE,0.9986069798469543
1613,feat: tray icon for light and dark mode,"🎉🎈 @divanshu-go has been awarded **$50**! 🎈🎊

- [Share on socials](https://console.algora.io/awards/cm8a8qhxy0004l503cfvc659a)
- [Give feedback](https://console.algora.io/claims/cm8a8qhxy0004l503cfvc659a)",NEGATIVE,0.7314469814300537
1613,feat: tray icon for light and dark mode,"@louis030195 macos uses template images 

https://developer.apple.com/documentation/appkit/nsimage/istemplate?language=objc",NEGATIVE,0.9955184459686279
1613,feat: tray icon for light and dark mode,https://v2.tauri.app/reference/javascript/api/namespacetray/#seticonastemplate,NEGATIVE,0.9966854453086853
1612,fix linux build,"@divanshu-go is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%221c9167471cb1e6a42a31fa79eed804a9655f307a%22%7D%2C%22id%22%3A%22QmNc4MfQxg4xSG9WiANTQtMcx1XEL7noGDrdHdA6onjtBg%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1612%2C%22repo%22%3A%22screenpipe%22%7D).

",NEGATIVE,0.9976188540458679
1612,fix linux build,"<img width=""1512"" alt=""Screenshot 2025-03-15 at 6 28 34 AM"" src=""https://github.com/user-attachments/assets/4d911f04-6736-4659-bc2f-8a819dfb1b57"" />

https://github.com/mediar-ai/screenpipe/actions/runs/13864835116/job/38801536271

",NEGATIVE,0.9942469596862793
1612,fix linux build,thats whyn i did this ,NEGATIVE,0.9899516701698303
1612,fix linux build,"Old logs also had these errors but it did completed the process of capturing that window but the new code doesn't share the same execution
",NEGATIVE,0.9972639083862305
1609,fix: search pipe ai not working,"Someone is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%2208de6a4863a8528ac7fadcef6eb23e3bb66610af%22%7D%2C%22id%22%3A%22QmSBkeVDNNinKzsyLBNFUEHJYyqN452dqh64S7Soap5pw4%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1609%2C%22repo%22%3A%22screenpipe%22%7D).

",NEGATIVE,0.9973182082176208
1609,fix: search pipe ai not working,"regarding ai preset, i noticed issues sometimes listing models from screenpipe cloud or openai, not sure it's still happening ",NEGATIVE,0.9992696642875671
1609,fix: search pipe ai not working,"what kind of issues?

models don't show up?
models that show up are incorrect?",NEGATIVE,0.9995941519737244
1604,fix pipe store issues,"Someone is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%22bc56ce8e84ec5916b8bcfe65bf05dc8bfb30a7dd%22%7D%2C%22id%22%3A%22QmbdfpxvJLJ3qiNxFgULSmtSK5ytjaWwNeS6vHqGxYvS6A%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1604%2C%22repo%22%3A%22screenpipe%22%7D).

",NEGATIVE,0.9974850416183472
1604,fix pipe store issues,thx,POSITIVE,0.5395302772521973
1598,improve pipe update functionality and ux,"Someone is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%22fe6da750ed8f5c5391b0006929b685ec58dbf6ae%22%7D%2C%22id%22%3A%22QmdibbSqdHQLtZxUSziss9kLr6d1xd3WchNdjVWnNmYbKn%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1598%2C%22repo%22%3A%22screenpipe%22%7D).

",NEGATIVE,0.9972507357597351
1598,improve pipe update functionality and ux,@louis030195 fixed the bad merge,NEGATIVE,0.9984588623046875
1598,improve pipe update functionality and ux,"whats the behaviour for side loaded pipes?

for example i install pipe `foo` from `https://bar.com/foo`, and they push new code, would it download again?



same for local, say i have `/tmp/foo` folder and say i change code or delete the folder, what happen? 



",NEGATIVE,0.9995607733726501
1598,improve pipe update functionality and ux,"> for example i install pipe `foo` from `https://bar.com/foo`, and they push new code, would it download again?
> 
> same for local, say i have `/tmp/foo` folder and say i change code or delete the folder, what happen?

I don't think we are keeping track of changes in side loaded pipe to know if there is update for them. but you can manually update/refresh them in selected pipe dialog

this just checks for the pipes in the store. not in side loaded pipes",NEGATIVE,0.9994267225265503
1598,improve pipe update functionality and ux,make sense,POSITIVE,0.9996505975723267
1598,improve pipe update functionality and ux,/approve,POSITIVE,0.9953932762145996
1598,improve pipe update functionality and ux,Could not find a claim that corresponds to the PR. Please add the `/claim` snippet to the PR body first.,NEGATIVE,0.9995385408401489
1598,improve pipe update functionality and ux,@louis030195 there is no bounty related to this issue,NEGATIVE,0.9980694651603699
1598,improve pipe update functionality and ux,"/tip $100 @shaik-zeeshan 

thanks


btw i noticed search bar does not work anymore in pipe store :/ ",NEGATIVE,0.9982403516769409
1598,improve pipe update functionality and ux,"🎉🎈 @shaik-zeeshan has been awarded **$100**! 🎈🎊

- [Share on socials](https://console.algora.io/awards/cm891jase0002l503p8srptuv)
- [Give feedback](https://console.algora.io/claims/cm891jase0002l503p8srptuv)",NEGATIVE,0.5217134952545166
1598,improve pipe update functionality and ux,"<img width=""357"" alt=""image"" src=""https://github.com/user-attachments/assets/65695b22-d807-41fb-bbc7-e28a7d6b0f36"" />

run forever",NEGATIVE,0.9956703186035156
1598,improve pipe update functionality and ux,"<img width=""512"" alt=""image"" src=""https://github.com/user-attachments/assets/3739b323-9be8-4542-b9c8-eaf584028af3"" />

i had to purge pipe recently ",NEGATIVE,0.9987261891365051
1598,improve pipe update functionality and ux,maybe edge case no pipe has not been covered?,NEGATIVE,0.987118124961853
1597,Add vcredist setup to CONTRIBUTING.md,"@divanshu-go is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%222c0192ce17b6a4f0f3fbda7fc9455c91d85ba794%22%7D%2C%22id%22%3A%22QmYsNBcr39evLgbFNRzbt9tnHUBw4NRHqDL7WHpjoYDkQm%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1597%2C%22repo%22%3A%22screenpipe%22%7D).

",NEGATIVE,0.9976008534431458
1597,Add vcredist setup to CONTRIBUTING.md,"hey! thanks for the contribution. would you mind adding more details about: - what problem you're trying to solve - why this change is needed - any relevant context or screenshots
this helps us review and merge faster! 🚀
",POSITIVE,0.9973158240318298
1596,fix build And windows integration test,"@divanshu-go is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%220bc2053766aa181ea363578babbea08542b2fa1d%22%7D%2C%22id%22%3A%22QmT9M7qeEhkhjbPtdT9N9jjRRPNtANvVnZMuPu4Bs8SGTw%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1596%2C%22repo%22%3A%22screenpipe%22%7D).

",NEGATIVE,0.9977013468742371
1596,fix build And windows integration test,"hey! thanks for the contribution. would you mind adding more details about: - what problem you're trying to solve - why this change is needed - any relevant context or screenshots
this helps us review and merge faster! 🚀
",POSITIVE,0.9973158240318298
1596,fix build And windows integration test,there was still issue after this with some deps ,NEGATIVE,0.9949236512184143
1596,fix build And windows integration test,"```
louisbeaumont@brainlouis030195com-mbp:~/Documents/screenpipe$ cargo build --features metal --release
warning: patch for `hf-hub` uses the features mechanism. default-features and features will not take effect because the patch dependency does not support this mechanism
    Updating git repository `https://github.com/huggingface/candle.git`
    Updating crates.io index
error: failed to select a version for `half`.
    ... required by package `ort v2.0.0-rc.6`
    ... which satisfies dependency `ort = ""=2.0.0-rc.6""` (locked to 2.0.0-rc.6) of package `screenpipe-audio v0.2.63 (/Users/louisbeaumont/Documents/screenpipe/screenpipe-audio)`
    ... which satisfies path dependency `screenpipe-audio` (locked to 0.2.63) of package `screenpipe-server v0.2.63 (/Users/louisbeaumont/Documents/screenpipe/screenpipe-server)`
versions that meet the requirements `^2.1` (locked to 2.4.1) are: 2.4.1

all possible versions conflict with previously selected packages.

  previously selected package `half v2.5.0`
    ... which satisfies dependency `half = ""^2.5.0""` of package `candle-core v0.8.3 (https://github.com/huggingface/candle.git?rev=c930ab7e1a234f02a0f49350bf38f03f45e53757#c930ab7e)`
    ... which satisfies git dependency `candle` of package `screenpipe-server v0.2.63 (/Users/louisbeaumont/Documents/screenpipe/screenpipe-server)`

failed to select a version for `half` which could resolve this conflict
```

build succeed in CI/CD but fails local ",NEGATIVE,0.9997273087501526
1596,fix build And windows integration test,"@louis030195 can you do cargo clean 
and try doing a clean build after a git pull from main",NEGATIVE,0.9897582530975342
1596,fix build And windows integration test,"<img width=""1512"" alt=""Screenshot 2025-03-14 at 11 09 34 AM"" src=""https://github.com/user-attachments/assets/83ad8669-8907-4cb4-ae7f-d779abb53c4d"" />
",NEGATIVE,0.9918645620346069
1595,Example pipe logs,"@m13v is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%224efb1c57fe8095235accb4894400c4201994744d%22%7D%2C%22id%22%3A%22QmXL2GGnpVXSUH5BRYKTPPpbJ4NcaBNysCAkftdLCv8DAi%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1595%2C%22repo%22%3A%22screenpipe%22%7D).

",NEGATIVE,0.9979421496391296
1592,make screenpipe run on Windows 10,"hey! thanks for the contribution. would you mind adding more details about: - what problem you're trying to solve - why this change is needed - any relevant context or screenshots
this helps us review and merge faster! 🚀
",POSITIVE,0.9973158240318298
